lon,lat,id,date,month,species
-177.7662019,-29.41868392,102211_segment0,12/10/2015,10,humpback_whale
-175.3153109,-43.19561785,102211_segment0,01/11/2015,11,humpback_whale
-171.6084822,-56.25166291,102211_segment0,01/12/2015,12,humpback_whale
-128.5819112,-64.24844513,102218_segment0,01/01/2016,1,humpback_whale
-127.1985508,-65.59108519,102218_segment0,01/02/2016,2,humpback_whale
-108.964987,-69.08968496,102218_segment0,01/03/2016,3,humpback_whale
-109.278693,-70.52428203,102218_segment0,01/04/2016,4,humpback_whale
-114.2074768,-68.91026244,102218_segment0,01/05/2016,5,humpback_whale
-134.1924687,-65.26761326,102218_segment0,01/06/2016,6,humpback_whale
-178.0627945,-29.30792415,102218_segment0,12/10/2015,10,humpback_whale
-178.6507003,-33.88281178,102218_segment0,01/11/2015,11,humpback_whale
-155.4397223,-52.96939688,102218_segment0,01/12/2015,12,humpback_whale
-130.1852085,-62.67583115,111866_segment0,01/01/2016,1,humpback_whale
-110.0218762,-67.45818188,111866_segment0,01/02/2016,2,humpback_whale
-115.8150572,-69.81305388,111866_segment0,01/03/2016,3,humpback_whale
-162.9982346,-48.67936004,111866_segment0,07/11/2015,11,humpback_whale
-157.6028444,-52.88851474,111866_segment0,01/12/2015,12,humpback_whale
58.27,19.96,111868_segment0,25/11/2017,11,humpback_whale
58.06,20.24,111868_segment0,01/12/2017,12,humpback_whale
-178.0877729,-29.30660179,111871_segment0,10/10/2015,10,humpback_whale
-165.987542,-43.59037662,111871_segment0,01/11/2015,11,humpback_whale
-64.32981675,-64.81158855,112692_segment0,04/01/2012,1,humpback_whale
-61.23262124,-63.67974465,112692_segment0,01/02/2012,2,humpback_whale
-62.56266953,-62.90405992,112692_segment0,01/03/2012,3,humpback_whale
112.2825211,-26.10579834,112693_segment0,22/09/2016,9,humpback_whale
115.5346367,-31.49260977,112693_segment0,01/10/2016,10,humpback_whale
55.19175156,-21.02140118,112697-1,16/08/2013,8,humpback_whale
55.14558703,-21.0058488,112697-1,01/09/2013,9,humpback_whale
55.58967622,-20.88922144,112697-2,07/09/2013,9,humpback_whale
55.31132509,-20.92766136,112698-1,11/08/2013,8,humpback_whale
-74.70853032,-68.53979059,112699_segment0,28/01/2012,1,humpback_whale
-68.57655634,-66.51958242,112699_segment0,01/02/2012,2,humpback_whale
-70.30460552,-67.99213426,112699_segment0,01/03/2012,3,humpback_whale
-71.54132756,-68.51531969,112699_segment0,01/04/2012,4,humpback_whale
-64.43413196,-65.47770006,112699_segment0,01/05/2012,5,humpback_whale
-62.14849801,-63.96580007,112699_segment0,01/06/2012,6,humpback_whale
-76.96150187,-48.21171871,112699_segment0,01/07/2012,7,humpback_whale
-80.72725386,-9.349972976,112699_segment0,01/08/2012,8,humpback_whale
55.20631627,-21.00051213,112700-1,10/08/2013,8,humpback_whale
59.2786485,-16.27769901,112700-1,01/09/2013,9,humpback_whale
-62.56053264,-64.71600934,112701_segment0,01/02/2012,2,humpback_whale
-60.62898713,-63.66399355,112701_segment0,01/03/2012,3,humpback_whale
-62.72509732,-64.6877353,112701_segment0,01/04/2012,4,humpback_whale
-64.06948133,-64.8988906,112703_segment0,31/01/2012,1,humpback_whale
-64.26837913,-65.08955055,112703_segment0,01/02/2012,2,humpback_whale
-67.19260606,-66.23453936,112703_segment0,01/03/2012,3,humpback_whale
-64.24458901,-64.40833231,112704_segment0,04/01/2012,1,humpback_whale
-69.2130705,-67.54568141,112705_segment0,20/01/2012,1,humpback_whale
-62.99824388,-63.13195438,112705_segment0,01/02/2012,2,humpback_whale
-58.68204707,-63.16543245,112705_segment0,01/03/2012,3,humpback_whale
-178.0591989,-29.69329045,112718_segment0,06/10/2015,10,humpback_whale
-169.1145519,-42.30087434,112718_segment0,01/11/2015,11,humpback_whale
55.24467044,-21.11914277,112719-1,14/08/2013,8,humpback_whale
51.49811579,-17.52177643,112719-2,29/08/2013,8,humpback_whale
49.73432393,-17.23256065,112719-2,01/09/2013,9,humpback_whale
48.87126143,-19.79098364,112719-3,10/09/2013,9,humpback_whale
113.0535,-25.43998351,112720_segment0,05/09/2014,9,humpback_whale
179.9417504,-38.97160177,112721_segment0,11/11/2015,11,humpback_whale
-168.4219259,-65.45545369,112722_segment0,01/01/2016,1,humpback_whale
-159.1390429,-66.55492073,112722_segment0,01/02/2016,2,humpback_whale
-161.3166187,-68.50685069,112722_segment0,01/03/2016,3,humpback_whale
-153.2556079,-67.2857782,112722_segment0,01/04/2016,4,humpback_whale
-177.9892865,-29.28057416,112722_segment0,12/10/2015,10,humpback_whale
-169.4689527,-41.77351974,112722_segment0,01/11/2015,11,humpback_whale
-159.112333,-57.58705904,112722_segment0,01/12/2015,12,humpback_whale
-178.090098,-29.38143705,112723_segment0,08/10/2015,10,humpback_whale
78.66508487,-59.99155708,112724_segment0,01/01/2017,1,humpback_whale
79.93299657,-64.2896818,112724_segment0,01/02/2017,2,humpback_whale
96.82329165,-38.65177454,112724_segment0,28/10/2016,10,humpback_whale
94.65832907,-40.25231497,112724_segment0,01/11/2016,11,humpback_whale
81.3641155,-58.13830743,112724_segment0,01/12/2016,12,humpback_whale
54.44740267,-20.51326371,112726-1,15/08/2013,8,humpback_whale
49.00388337,-19.95863026,112726-3,26/08/2013,8,humpback_whale
47.51359715,-24.09837613,112726-3,01/09/2013,9,humpback_whale
55.0435875,-20.98519094,112730-1,09/08/2013,8,humpback_whale
47.23743527,-24.89355407,112730-1,01/09/2013,9,humpback_whale
-61.90745228,-64.5128732,112737_segment0,07/02/2013,2,humpback_whale
-61.51807557,-62.89961835,112737_segment0,01/03/2013,3,humpback_whale
-56.51089547,-62.66833648,112737_segment0,01/04/2013,4,humpback_whale
-62.25710814,-64.70084809,112738_segment0,07/02/2013,2,humpback_whale
-67.52904113,-65.33904516,112738_segment0,01/03/2013,3,humpback_whale
-70.97821774,-68.38427529,112738_segment0,01/04/2013,4,humpback_whale
113.3367732,-25.17087395,112739_segment0,02/09/2014,9,humpback_whale
114.7489488,-33.91706608,112742_segment0,02/07/2015,7,humpback_whale
113.5492304,-25.07614017,112743_segment0,02/09/2014,9,humpback_whale
113.37693,-25.06633772,112744_segment0,06/09/2014,9,humpback_whale
104.3283584,-34.37617632,112744_segment0,01/10/2014,10,humpback_whale
-63.12009447,-65.10118857,112746_segment0,08/02/2013,2,humpback_whale
-64.43876501,-64.60603248,112746_segment0,01/03/2013,3,humpback_whale
-67.0052022,-65.50690097,112746_segment0,01/04/2013,4,humpback_whale
82.31806253,-60.04129192,113215_segment0,01/01/2017,1,humpback_whale
85.67688819,-63.90584258,113215_segment0,01/02/2017,2,humpback_whale
84.39571586,-64.54912084,113215_segment0,01/03/2017,3,humpback_whale
113.8073612,-21.88814642,113215_segment0,14/09/2016,9,humpback_whale
115.4210655,-32.20069252,113215_segment0,01/10/2016,10,humpback_whale
92.58708317,-47.84592059,113215_segment0,01/11/2016,11,humpback_whale
83.05118103,-57.59370043,113215_segment0,01/12/2016,12,humpback_whale
112.6189468,-27.53225621,113218_segment0,23/09/2016,9,humpback_whale
108.7119555,-32.97598539,113218_segment0,01/10/2016,10,humpback_whale
87.66589726,-42.33117347,113218_segment0,01/11/2016,11,humpback_whale
79.33862296,-58.57219964,113220_segment0,01/01/2017,1,humpback_whale
73.32181845,-62.75652839,113220_segment0,01/02/2017,2,humpback_whale
79.28653245,-66.22676827,113220_segment0,01/03/2017,3,humpback_whale
98.80974673,-35.06366434,113220_segment0,09/10/2016,10,humpback_whale
86.98183548,-50.82617002,113220_segment0,01/11/2016,11,humpback_whale
79.60098096,-58.76913854,113220_segment0,01/12/2016,12,humpback_whale
112.4136582,-26.13866613,113224_segment0,21/09/2016,9,humpback_whale
114.7725901,-30.44978006,113224_segment0,01/10/2016,10,humpback_whale
113.2836807,-24.936633,120939_segment0,06/09/2014,9,humpback_whale
113.3834154,-25.33353612,120941_segment0,03/09/2014,9,humpback_whale
55.18732705,-21.11549992,120948-1,09/08/2013,8,humpback_whale
49.57853643,-17.84683054,120948-1,01/09/2013,9,humpback_whale
55.19439307,-20.83979985,120950-1,31/07/2013,7,humpback_whale
55.20297004,-21.00523803,120950-1,01/08/2013,8,humpback_whale
55.22794699,-21.02091935,120950-2,10/08/2013,8,humpback_whale
58.19,20.05,120951_segment0,21/11/2015,11,humpback_whale
56.83,17.54,120951_segment1,01/01/2016,1,humpback_whale
57.98,20.04,120951_segment1,02/12/2015,12,humpback_whale
58.3,20,120951_segment2,20/01/2016,1,humpback_whale
58.12,19.94,120952_segment0,24/11/2015,11,humpback_whale
58.07,20.11,120952_segment0,01/12/2015,12,humpback_whale
113.1505007,-25.30120706,121190_segment0,04/09/2014,9,humpback_whale
58.06,19.69,121193_segment0,22/02/2014,2,humpback_whale
55.08,17.47,121193_segment0,01/03/2014,3,humpback_whale
56.46,18.01,121193_segment1,08/04/2014,4,humpback_whale
55.21,17.45,121194_segment0,28/02/2014,2,humpback_whale
55.43,17.84,121194_segment0,01/03/2014,3,humpback_whale
58.22,20.31,121194_segment0,01/04/2014,4,humpback_whale
113.4640625,-24.78189406,121196_segment0,03/09/2014,9,humpback_whale
112.9928481,-26.83391836,121196_segment0,01/10/2014,10,humpback_whale
113.1126554,-25.50157073,121204_segment0,06/09/2014,9,humpback_whale
106.8783311,-36.88874893,121204_segment0,01/10/2014,10,humpback_whale
-62.24064124,-64.53299197,121207_segment0,13/02/2013,2,humpback_whale
-68.82592279,-65.3966102,121207_segment0,01/03/2013,3,humpback_whale
-67.92783055,-66.5960227,121207_segment0,01/04/2013,4,humpback_whale
-66.72862067,-66.85648951,121207_segment0,01/05/2013,5,humpback_whale
-75.97859515,-37.56732091,121207_segment0,01/06/2013,6,humpback_whale
-62.96739616,-64.0417237,121208_segment0,06/02/2013,2,humpback_whale
-62.73154182,-64.80600101,121210_segment0,06/02/2013,2,humpback_whale
-61.83637407,-64.46549501,121210_segment0,01/03/2013,3,humpback_whale
-59.6181636,-63.4052857,121210_segment0,01/04/2013,4,humpback_whale
-62.44383572,-63.93061383,121210_segment0,01/05/2013,5,humpback_whale
-75.00947519,-32.84637984,121210_segment0,01/06/2013,6,humpback_whale
-80.89802337,-1.432736718,121210_segment0,01/07/2013,7,humpback_whale
-80.85408625,-1.4820687,121210_segment0,01/08/2013,8,humpback_whale
-62.74375721,-64.65786076,121211_segment0,07/02/2013,2,humpback_whale
-60.78435216,-63.48975028,121211_segment0,01/03/2013,3,humpback_whale
-62.58814357,-64.57585007,121212_segment0,07/02/2013,2,humpback_whale
-62.49332118,-64.85333568,123224_segment0,06/02/2013,2,humpback_whale
-68.83539351,-66.99601642,123224_segment0,01/03/2013,3,humpback_whale
-62.39898685,-64.66012883,123224_segment0,01/04/2013,4,humpback_whale
-61.06962147,-64.26013896,123224_segment0,01/05/2013,5,humpback_whale
-75.04881592,-52.59404679,123224_segment0,01/06/2013,6,humpback_whale
-62.66500391,-64.31452468,123231_segment0,06/02/2013,2,humpback_whale
-62.20403376,-64.66409655,123232_segment0,07/02/2013,2,humpback_whale
-61.43781995,-64.33975798,123232_segment0,01/03/2013,3,humpback_whale
-62.27645515,-64.59006413,123232_segment0,01/04/2013,4,humpback_whale
-70.79891614,-60.99753289,123232_segment0,01/05/2013,5,humpback_whale
-78.97438822,-22.20274416,123232_segment0,01/06/2013,6,humpback_whale
-78.23018439,3.02658767,123232_segment0,01/07/2013,7,humpback_whale
-80.15847772,-7.542705704,123232_segment0,01/08/2013,8,humpback_whale
-76.69790162,-33.13739668,123232_segment0,01/09/2013,9,humpback_whale
-58.18201376,-60.88473228,123232_segment0,01/10/2013,10,humpback_whale
-62.77467004,-64.67393631,123236_segment0,06/02/2013,2,humpback_whale
-59.66819362,-62.07807975,123236_segment0,01/03/2013,3,humpback_whale
-60.9617995,-64.12331253,131111_segment0,24/03/2016,3,humpback_whale
-61.0390688,-64.1026936,131115_segment0,27/02/2016,2,humpback_whale
-61.23635097,-64.3396062,131115_segment0,01/03/2016,3,humpback_whale
-61.00936121,-64.1162167,131116_segment0,28/02/2016,2,humpback_whale
-60.99722407,-64.1063922,131116_segment0,01/03/2016,3,humpback_whale
-61.77090333,-63.55799934,131127_segment0,27/04/2016,4,humpback_whale
-60.88463684,-62.52851012,131127_segment0,01/05/2016,5,humpback_whale
-59.60851142,-63.35812411,131127_segment0,01/06/2016,6,humpback_whale
-61.81205863,-63.54934199,131127_segment0,01/07/2016,7,humpback_whale
-76.50998171,-40.15888691,131127_segment0,01/08/2016,8,humpback_whale
-61.41692613,-63.93012869,131128_segment0,27/04/2016,4,humpback_whale
32.13453436,-28.88968976,131129_segment0,22/07/2016,7,humpback_whale
-63.80784071,-64.92069484,131130_segment0,27/04/2016,4,humpback_whale
-65.98964075,-61.0913919,131130_segment0,01/05/2016,5,humpback_whale
-80.20598672,-31.4220072,131130_segment0,01/06/2016,6,humpback_whale
-79.20488013,1.595923913,131130_segment0,01/07/2016,7,humpback_whale
27.754969,-33.01386241,131131_segment0,26/07/2016,7,humpback_whale
27.91699741,-33.50243197,131131_segment0,01/08/2016,8,humpback_whale
-63.44015788,-65.02649021,131132_segment0,27/04/2016,4,humpback_whale
-62.63861807,-64.61669875,131132_segment0,01/05/2016,5,humpback_whale
-78.92091593,-37.00819439,131132_segment0,01/06/2016,6,humpback_whale
-61.66615456,-64.37215398,131133_segment0,27/04/2016,4,humpback_whale
-61.67543988,-64.45601942,131133_segment0,01/05/2016,5,humpback_whale
-62.7262587,-64.59695406,131133_segment0,01/06/2016,6,humpback_whale
-61.39875539,-63.37039643,131133_segment0,01/07/2016,7,humpback_whale
-63.91942318,-64.88422066,131134_segment0,27/04/2016,4,humpback_whale
-63.82419335,-64.38126343,131134_segment0,01/05/2016,5,humpback_whale
28.72866251,-32.57636872,131135_segment0,28/07/2016,7,humpback_whale
26.9064673,-34.02947239,131135_segment0,01/08/2016,8,humpback_whale
7.890052543,-38.45029125,131135_segment0,01/09/2016,9,humpback_whale
-1.973247523,-49.91835348,131135_segment0,01/10/2016,10,humpback_whale
-15.11565774,-55.11262308,131135_segment0,01/11/2016,11,humpback_whale
-62.2859644,-64.57607035,131136_segment0,27/04/2016,4,humpback_whale
-62.03431076,-64.49798223,131136_segment0,01/05/2016,5,humpback_whale
-61.12648243,-63.6564008,131136_segment0,01/06/2016,6,humpback_whale
-66.05248526,-61.43687218,131136_segment0,01/07/2016,7,humpback_whale
32.25764182,-28.48212841,131138_segment0,21/07/2016,7,humpback_whale
35.39710328,-22.41277542,131138_segment0,01/08/2016,8,humpback_whale
103.0396523,-32.80053175,131140_segment0,05/10/2016,10,humpback_whale
77.24491904,-45.50253774,131140_segment0,01/11/2016,11,humpback_whale
75.58604805,-48.69026711,131140_segment0,01/12/2016,12,humpback_whale
-63.69779087,-64.87598602,131141_segment0,08/01/2015,1,humpback_whale
-63.99562322,-64.88542557,131142_segment0,14/01/2016,1,humpback_whale
-61.95498469,-64.55631184,131142_segment0,01/02/2016,2,humpback_whale
-64.05213314,-64.79129075,131143_segment0,09/01/2015,1,humpback_whale
-64.75555728,-65.90332923,131143_segment0,01/02/2015,2,humpback_whale
-69.71840657,-68.17055321,131143_segment0,01/03/2015,3,humpback_whale
-64.61561633,-65.16676909,131144_segment0,10/01/2015,1,humpback_whale
-65.14659919,-65.29644628,131144_segment0,01/02/2015,2,humpback_whale
-52.2178392,-61.64536491,131144_segment0,01/03/2015,3,humpback_whale
-53.72774013,-62.53696221,131144_segment0,01/04/2015,4,humpback_whale
-65.64208422,-66.06319431,131146_segment0,31/01/2015,1,humpback_whale
-65.70578271,-66.04600959,131146_segment0,01/02/2015,2,humpback_whale
-52.49620176,-61.97189818,131146_segment0,01/03/2015,3,humpback_whale
-64.98374589,-65.80973956,131147_segment0,01/02/2015,2,humpback_whale
-72.04652785,-68.55045182,131147_segment0,01/03/2015,3,humpback_whale
114.7332022,-33.42685191,131148_segment0,01/07/2015,7,humpback_whale
119.0457523,-19.9630896,131148_segment0,01/08/2015,8,humpback_whale
113.4719753,-27.33461823,131150_segment0,06/07/2015,7,humpback_whale
113.4539699,-24.86499979,131150_segment0,01/08/2015,8,humpback_whale
-64.6604409,-64.89901741,131151_segment0,09/01/2015,1,humpback_whale
-65.11766051,-64.82529997,131151_segment0,01/02/2015,2,humpback_whale
-65.58847892,-64.73939498,131151_segment0,01/03/2015,3,humpback_whale
114.8462132,-33.24731553,131152_segment0,01/07/2015,7,humpback_whale
-64.16537126,-64.93210599,131156_segment0,15/01/2016,1,humpback_whale
-67.6926573,-64.99360517,131156_segment0,01/02/2016,2,humpback_whale
-65.54327618,-64.79987008,131156_segment0,01/03/2016,3,humpback_whale
-64.0485786,-64.86165274,131158_segment0,14/01/2016,1,humpback_whale
-64.0386083,-64.87296286,131159_segment0,14/01/2016,1,humpback_whale
-64.16290138,-65.01198209,131159_segment0,01/02/2016,2,humpback_whale
114.5434043,-33.5276831,131161_segment0,28/06/2015,6,humpback_whale
114.5297587,-31.05244581,131161_segment0,01/07/2015,7,humpback_whale
120.8778395,-18.09093693,131161_segment0,01/08/2015,8,humpback_whale
-64.27801804,-64.97669396,131162_segment0,14/01/2016,1,humpback_whale
-66.09572814,-65.27778273,131162_segment0,01/02/2016,2,humpback_whale
-65.40358355,-64.86868775,131162_segment0,01/03/2016,3,humpback_whale
115.2008747,-34.47697455,131163_segment0,30/06/2015,6,humpback_whale
114.645802,-33.97389641,131163_segment0,01/07/2015,7,humpback_whale
118.2641111,-20.16218687,131163_segment0,01/08/2015,8,humpback_whale
114.7426233,-33.67933068,131164_segment0,29/06/2015,6,humpback_whale
115.1769742,-32.04653649,131164_segment0,01/07/2015,7,humpback_whale
114.7715957,-33.25907685,131165_segment0,01/07/2015,7,humpback_whale
114.7232622,-33.69307612,131166_segment0,29/06/2015,6,humpback_whale
115.119596,-32.07209445,131166_segment0,01/07/2015,7,humpback_whale
117.85347,-20.13240994,131166_segment0,01/08/2015,8,humpback_whale
114.869856,-33.08358525,131167_segment0,02/07/2015,7,humpback_whale
118.7886922,-19.94662605,131167_segment0,01/08/2015,8,humpback_whale
114.7939754,-33.63789113,131168_segment0,30/06/2015,6,humpback_whale
114.9424475,-33.24309749,131168_segment0,01/07/2015,7,humpback_whale
114.8814089,-33.75982929,131169_segment0,01/07/2015,7,humpback_whale
118.2149863,-20.10231295,131169_segment0,01/08/2015,8,humpback_whale
114.7278511,-33.71632836,131170_segment0,01/07/2015,7,humpback_whale
-178.0768625,-29.21231254,131172_segment0,20/10/2015,10,humpback_whale
-152.5496082,-61.87945651,131173_segment0,01/01/2016,1,humpback_whale
-138.3913483,-71.48204743,131173_segment0,01/02/2016,2,humpback_whale
-164.4141028,-69.09028583,131173_segment0,01/03/2016,3,humpback_whale
-154.7426689,-67.74879999,131173_segment0,01/04/2016,4,humpback_whale
-178.1443202,-29.67206031,131173_segment0,01/10/2015,10,humpback_whale
-171.5243697,-41.03064991,131173_segment0,01/11/2015,11,humpback_whale
-155.0600354,-61.29549531,131173_segment0,01/12/2015,12,humpback_whale
-129.9626483,-65.155346,131175_segment0,01/01/2016,1,humpback_whale
-178.1523534,-29.66382198,131175_segment0,05/10/2015,10,humpback_whale
-168.5812386,-42.15784519,131175_segment0,01/11/2015,11,humpback_whale
-146.5142818,-58.25793968,131175_segment0,01/12/2015,12,humpback_whale
-176.9801353,-64.13913472,131178_segment0,01/01/2016,1,humpback_whale
-177.8091049,-29.02591588,131178_segment0,10/10/2015,10,humpback_whale
-174.989368,-40.8807467,131178_segment0,01/11/2015,11,humpback_whale
177.0018615,-49.58068561,131178_segment0,01/12/2015,12,humpback_whale
-95.46594366,-67.18460697,131179_segment0,01/01/2016,1,humpback_whale
-104.1881546,-69.6450614,131179_segment0,01/02/2016,2,humpback_whale
-114.7040224,-71.19358937,131179_segment0,01/03/2016,3,humpback_whale
-101.2325185,-66.58294814,131179_segment0,08/12/2015,12,humpback_whale
113.468898,-22.73864084,131181_segment0,14/09/2016,9,humpback_whale
115.167897,-30.96386161,131181_segment0,01/10/2016,10,humpback_whale
-92.22618267,-68.56439052,131182_segment0,01/01/2016,1,humpback_whale
-95.26075169,-68.9258524,131182_segment0,01/02/2016,2,humpback_whale
-106.0510956,-70.61388022,131182_segment0,01/03/2016,3,humpback_whale
-104.7406378,-70.11955624,131182_segment0,01/04/2016,4,humpback_whale
-177.9640197,-29.72002444,131182_segment0,03/10/2015,10,humpback_whale
-163.6727138,-47.8067364,131182_segment0,01/11/2015,11,humpback_whale
-107.6178271,-66.16610129,131182_segment0,01/12/2015,12,humpback_whale
-89.01319906,-66.43704681,131185_segment0,01/01/2016,1,humpback_whale
-105.9220204,-65.85398571,131185_segment0,28/11/2015,11,humpback_whale
-94.70401969,-65.81812499,131185_segment0,01/12/2015,12,humpback_whale
-108.6438597,-66.89003751,131187_segment0,01/01/2016,1,humpback_whale
-177.9572405,-29.339253,131187_segment0,02/10/2015,10,humpback_whale
-166.419144,-44.64233028,131187_segment0,01/11/2015,11,humpback_whale
-138.2453684,-63.15320493,131187_segment0,01/12/2015,12,humpback_whale
-177.9769712,-29.26804546,131188_segment0,01/10/2015,10,humpback_whale
-169.6808158,-39.02811778,131188_segment0,01/11/2015,11,humpback_whale
-166.8263577,-58.51380258,131188_segment0,01/12/2015,12,humpback_whale
-178.0531393,-65.30626677,131190_segment0,01/01/2016,1,humpback_whale
-173.6832032,-68.02482453,131190_segment0,01/02/2016,2,humpback_whale
-167.996087,-70.10166142,131190_segment0,01/03/2016,3,humpback_whale
-177.9455893,-29.226523,131190_segment0,09/10/2015,10,humpback_whale
179.2927394,-40.13890464,131190_segment0,01/11/2015,11,humpback_whale
178.7105251,-57.85727207,131190_segment0,01/12/2015,12,humpback_whale
12.17574174,-55.83224174,132194_segment0,01/01/2017,1,humpback_whale
-22.13706026,-57.69622982,132194_segment0,01/02/2017,2,humpback_whale
-36.66382621,-54.18842147,132194_segment0,01/03/2017,3,humpback_whale
-17.86409117,-59.58323963,132194_segment0,01/04/2017,4,humpback_whale
25.08784729,-35.59789614,132194_segment0,01/12/2016,12,humpback_whale
18.00073293,-33.38750606,142928_segment0,02/11/2014,11,humpback_whale
-9.06419545,-56.06803572,142929_segment0,01/01/2015,1,humpback_whale
17.18970017,-33.9662265,142929_segment0,02/11/2014,11,humpback_whale
1.285571681,-56.30346393,142929_segment0,01/12/2014,12,humpback_whale
-11.32779604,-54.86293735,142931_segment0,01/01/2015,1,humpback_whale
18.0634621,-33.55439919,142931_segment0,30/10/2014,10,humpback_whale
18.16560889,-33.54316562,142931_segment0,01/11/2014,11,humpback_whale
-0.480363856,-53.49586686,142931_segment0,01/12/2014,12,humpback_whale
23.99971017,-58.00242919,142932_segment0,01/01/2015,1,humpback_whale
17.98604683,-33.55865274,142932_segment0,30/10/2014,10,humpback_whale
17.9910446,-33.33854321,142932_segment0,01/11/2014,11,humpback_whale
12.1657558,-49.71724197,142932_segment0,01/12/2014,12,humpback_whale
26.44749336,-65.84403641,142933_segment0,01/01/2015,1,humpback_whale
18.04259446,-33.38843798,142933_segment0,02/11/2014,11,humpback_whale
17.44733287,-37.09030499,142933_segment0,01/12/2014,12,humpback_whale
-11.66335746,-56.48198581,142934_segment0,01/01/2015,1,humpback_whale
18.00783756,-33.39135549,142934_segment0,02/11/2014,11,humpback_whale
5.977807034,-56.15200193,142934_segment0,01/12/2014,12,humpback_whale
3.441297318,-59.59164954,142935_segment0,01/01/2015,1,humpback_whale
18.03245032,-33.36562717,142935_segment0,02/11/2014,11,humpback_whale
17.9500575,-32.31923732,142935_segment0,01/12/2014,12,humpback_whale
18.03641168,-33.3692766,142936_segment0,02/11/2014,11,humpback_whale
18.02496458,-33.25966287,142936_segment0,01/12/2014,12,humpback_whale
26.89308859,-33.95371461,149176_segment0,28/07/2015,7,humpback_whale
27.52931546,-33.56800488,149176_segment0,01/08/2015,8,humpback_whale
29.62847091,-32.41665254,149176_segment0,01/09/2015,9,humpback_whale
27.1146387,-33.81489262,149177_segment0,28/07/2015,7,humpback_whale
27.50618129,-33.63439247,149177_segment0,01/08/2015,8,humpback_whale
2.292428204,-57.03004624,149178_segment0,01/01/2016,1,humpback_whale
26.9411754,-34.00654747,149178_segment0,28/07/2015,7,humpback_whale
27.31314953,-33.89336068,149178_segment0,01/08/2015,8,humpback_whale
28.85299258,-32.57254776,149178_segment0,01/09/2015,9,humpback_whale
13.27837963,-44.92593433,149178_segment0,01/10/2015,10,humpback_whale
10.27789604,-49.74872418,149178_segment0,01/11/2015,11,humpback_whale
7.486341752,-53.90409985,149178_segment0,01/12/2015,12,humpback_whale
26.89182936,-33.94805689,149179_segment0,28/07/2015,7,humpback_whale
27.08453939,-33.86574949,149180_segment0,28/07/2015,7,humpback_whale
26.69058478,-34.09099148,149180_segment0,01/08/2015,8,humpback_whale
19.48252746,-35.30797004,149180_segment0,01/09/2015,9,humpback_whale
2.70976896,-33.54356387,149180_segment0,01/10/2015,10,humpback_whale
-60.97168742,-64.09591438,154187_segment0,23/03/2016,3,humpback_whale
-61.09381034,-64.18927803,154187_segment0,01/04/2016,4,humpback_whale
113.2280164,-25.14978886,154848_segment0,17/09/2016,9,humpback_whale
114.9482884,-32.09875753,154848_segment0,01/10/2016,10,humpback_whale
101.0004662,-41.64641821,154848_segment0,01/11/2016,11,humpback_whale
92.65233166,-61.08833105,154848_segment0,01/12/2016,12,humpback_whale
113.1809638,-24.67363812,154849_segment0,07/09/2016,9,humpback_whale
114.6397518,-34.0841839,154849_segment0,01/10/2016,10,humpback_whale
113.7369711,-32.02388538,154850_segment0,25/06/2016,6,humpback_whale
113.7919196,-22.93272099,154850_segment0,01/07/2016,7,humpback_whale
114.4640025,-32.90866063,154851_segment0,25/06/2016,6,humpback_whale
113.6542861,-27.48161873,154851_segment0,01/07/2016,7,humpback_whale
113.1590786,-25.09609899,154851_segment0,01/08/2016,8,humpback_whale
113.510681,-25.1936573,154852_segment0,07/09/2016,9,humpback_whale
98.8362819,-35.8584557,154852_segment0,01/10/2016,10,humpback_whale
87.6795943,-58.25520098,154852_segment0,01/11/2016,11,humpback_whale
98.6846227,-62.47286757,154852_segment0,01/12/2016,12,humpback_whale
114.7630592,-32.68957495,154853_segment0,02/07/2016,7,humpback_whale
119.7486779,-19.41829354,154853_segment0,01/08/2016,8,humpback_whale
114.7027083,-33.86860029,154855_segment0,01/07/2016,7,humpback_whale
114.1670854,-21.32444273,154855_segment0,01/08/2016,8,humpback_whale
114.6249419,-33.3941228,154856_segment0,24/06/2016,6,humpback_whale
114.3114254,-28.83107988,154856_segment0,01/07/2016,7,humpback_whale
114.6128068,-33.17218414,154857_segment0,24/06/2016,6,humpback_whale
114.4420635,-28.58437465,154857_segment0,01/07/2016,7,humpback_whale
120.5138109,-19.05656124,154857_segment0,01/08/2016,8,humpback_whale
114.0105816,-28.41908856,154857_segment0,01/09/2016,9,humpback_whale
114.7629626,-33.06367353,154858_segment0,25/06/2016,6,humpback_whale
114.3011864,-28.62527815,154858_segment0,01/07/2016,7,humpback_whale
115.1376589,-31.52853153,154859_segment0,04/07/2016,7,humpback_whale
114.875684,-20.42132996,154859_segment0,01/08/2016,8,humpback_whale
113.9873156,-28.28964252,154859_segment0,01/09/2016,9,humpback_whale
105.0386727,-35.25754835,154859_segment0,01/10/2016,10,humpback_whale
99.43182172,-54.07869758,154859_segment0,01/11/2016,11,humpback_whale
114.7575958,-33.16315778,154860_segment0,02/07/2016,7,humpback_whale
119.1877077,-19.57774587,154860_segment0,01/08/2016,8,humpback_whale
114.317653,-33.65926196,154861_segment0,24/06/2016,6,humpback_whale
113.1991295,-25.39909096,154862_segment0,07/09/2016,9,humpback_whale
106.5581573,-34.62521836,154862_segment0,01/10/2016,10,humpback_whale
